utc_timestamp,Actual,Forecast
2018-10-14 00:00:00+00:00,55848.94047619047,54323.04585003645
2018-10-21 00:00:00+00:00,55762.125,54359.03217626337
2018-10-28 00:00:00+00:00,58684.71428571428,54395.01850249028
2018-11-04 00:00:00+00:00,55917.58928571428,54431.0048287172
2018-11-11 00:00:00+00:00,58163.47023809524,54466.991154944124
2018-11-18 00:00:00+00:00,59696.083333333336,54502.977481171045
2018-11-25 00:00:00+00:00,61553.36309523809,54538.96380739796
2018-12-02 00:00:00+00:00,62379.15476190476,54574.95013362488
2018-12-09 00:00:00+00:00,62322.69047619047,54610.9364598518
2018-12-16 00:00:00+00:00,63243.5,54646.92278607872
2018-12-23 00:00:00+00:00,59408.55952380953,54682.90911230564
2018-12-30 00:00:00+00:00,49075.583333333336,54718.895438532556
2019-01-06 00:00:00+00:00,53805.875,54754.88176475948
2019-01-13 00:00:00+00:00,62372.20238095238,54790.8680909864
2019-01-20 00:00:00+00:00,62423.494047619046,54826.85441721332
2019-01-27 00:00:00+00:00,63587.01190476191,54862.84074344023
2019-02-03 00:00:00+00:00,62088.767857142855,54898.82706966715
2019-02-10 00:00:00+00:00,62359.53571428572,54934.813395894074
2019-02-17 00:00:00+00:00,60799.005952380954,54970.799722120995
2019-02-24 00:00:00+00:00,59467.517857142855,55006.786048347916
2019-03-03 00:00:00+00:00,58481.82142857143,55042.77237457483
2019-03-10 00:00:00+00:00,58990.95238095238,55078.75870080175
2019-03-17 00:00:00+00:00,60078.91071428572,55114.74502702867
2019-03-24 00:00:00+00:00,57649.36309523809,55150.73135325559
2019-03-31 00:00:00+00:00,56771.51190476191,55186.717679482506
2019-04-07 00:00:00+00:00,56433.857142857145,55222.70400570943
2019-04-14 00:00:00+00:00,56765.97023809524,55258.69033193635
2019-04-21 00:00:00+00:00,51656.26190476191,55294.67665816327
2019-04-28 00:00:00+00:00,52336.75,55330.66298439019
2019-05-05 00:00:00+00:00,53123.17261904762,55366.649310617104
2019-05-12 00:00:00+00:00,56023.57738095238,55402.635636844025
2019-05-19 00:00:00+00:00,55285.59523809524,55438.621963070946
2019-05-26 00:00:00+00:00,54945.35119047619,55474.60828929787
2019-06-02 00:00:00+00:00,51308.80357142857,55510.59461552479
2019-06-09 00:00:00+00:00,54528.16071428572,55546.5809417517
2019-06-16 00:00:00+00:00,52286.708333333336,55582.56726797862
2019-06-23 00:00:00+00:00,52541.21428571428,55618.55359420554
2019-06-30 00:00:00+00:00,55955.28571428572,55654.539920432464
2019-07-07 00:00:00+00:00,55179.630952380954,55690.52624665938
2019-07-14 00:00:00+00:00,53908.166666666664,55726.5125728863
2019-07-21 00:00:00+00:00,53511.96428571428,55762.49889911322
2019-07-28 00:00:00+00:00,54207.10119047619,55798.48522534014
2019-08-04 00:00:00+00:00,52392.10119047619,55834.47155156706
2019-08-11 00:00:00+00:00,52019.05357142857,55870.457877793975
2019-08-18 00:00:00+00:00,51155.23809523809,55906.444204020896
2019-08-25 00:00:00+00:00,51838.130952380954,55942.43053024782
2019-09-01 00:00:00+00:00,54091.97023809524,55978.41685647474
2019-09-08 00:00:00+00:00,52443.16071428572,56014.40318270165
2019-09-15 00:00:00+00:00,53348.48809523809,56050.38950892857
2019-09-22 00:00:00+00:00,53222.54761904762,56086.37583515549
2019-09-29 00:00:00+00:00,54829.47619047619,56122.362161382414
2019-10-06 00:00:00+00:00,52330.630952380954,56158.348487609335
2019-10-13 00:00:00+00:00,55801.708333333336,56194.33481383625
2019-10-20 00:00:00+00:00,56132.791666666664,56230.32114006317
2019-10-27 00:00:00+00:00,56484.41071428572,56266.30746629009
2019-11-03 00:00:00+00:00,55029.630952380954,56302.29379251701
2019-11-10 00:00:00+00:00,58159.36309523809,56338.28011874393
2019-11-17 00:00:00+00:00,59112.23809523809,56374.266444970846
2019-11-24 00:00:00+00:00,59735.94047619047,56410.25277119777
2019-12-01 00:00:00+00:00,59842.833333333336,56446.23909742469
2019-12-08 00:00:00+00:00,61059.29761904762,56482.22542365161
2019-12-15 00:00:00+00:00,61242.19047619047,56518.21174987852
2019-12-22 00:00:00+00:00,56836.767857142855,56554.198076105444
2019-12-29 00:00:00+00:00,46505.30952380953,56590.184402332365
2020-01-05 00:00:00+00:00,50161.70238095238,56626.170728559286
2020-01-12 00:00:00+00:00,59077.59523809524,56662.15705478621
2020-01-19 00:00:00+00:00,60361.69642857143,56698.14338101312
2020-01-26 00:00:00+00:00,60893.732142857145,56734.12970724004
2020-02-02 00:00:00+00:00,60839.19642857143,56770.11603346696
2020-02-09 00:00:00+00:00,60259.83928571428,56806.10235969388
2020-02-16 00:00:00+00:00,60845.125,56842.0886859208
2020-02-23 00:00:00+00:00,59787.32738095238,56878.07501214772
2020-03-01 00:00:00+00:00,58899.13690476191,56914.06133837464
2020-03-08 00:00:00+00:00,58688.47023809524,56950.04766460156
2020-03-15 00:00:00+00:00,58534.23809523809,56986.03399082848
2020-03-22 00:00:00+00:00,55372.744047619046,57022.020317055394
2020-03-29 00:00:00+00:00,53471.982142857145,57058.006643282315
2020-04-05 00:00:00+00:00,52845.267857142855,57093.992969509236
